date,nav
2019-12-25,0.7289
2019-12-26,0.728
2019-12-27,1.034
2019-12-28,0.7471
2019-12-29,0.7471
2019-12-30,0.8212
2019-12-31,0.6581
2020-01-01,0.6173
2020-01-02,2.303
2020-01-03,0.7237
2020-01-04,0.7048
2020-01-05,0.7048
2020-01-06,0.678
2020-01-07,0.6814
2020-01-08,0.6206
2020-01-09,0.6356
2020-01-10,0.6269
2020-01-11,0.6246
2020-01-12,0.6246
2020-01-13,0.6551
2020-01-14,0.6561
2020-01-15,0.6644
2020-01-16,0.6749
2020-01-17,0.6625
2020-01-18,0.6636
2020-01-19,0.6635
2020-01-20,0.7878
2020-01-21,0.6713
2020-01-22,0.6733
2020-01-23,0.674
2020-01-24,0.6642
2020-01-25,0.6642
2020-01-26,0.6642
2020-01-27,0.6642
2020-01-28,0.6642
2020-01-29,0.6641
2020-01-30,0.6641
2020-01-31,0.6642
2020-02-01,0.6642
2020-02-02,0.6642
2020-02-03,0.9474
2020-02-04,1.2074
2020-02-05,0.6937
2020-02-06,0.6468
2020-02-07,0.6629
2020-02-08,0.6626
2020-02-09,0.6626
2020-02-10,0.6687
2020-02-11,0.6387
2020-02-12,0.6519
2020-02-13,0.6532
2020-02-14,0.6755
2020-02-15,0.6806
2020-02-16,0.6806
2020-02-17,1.0164
2020-02-18,0.6302
2020-02-19,0.6077
2020-02-20,0.6048
2020-02-21,0.6423
2020-02-22,0.5846
2020-02-23,0.5846
2020-02-24,0.627
2020-02-25,0.5929
2020-02-26,0.5901
2020-02-27,0.5823
2020-02-28,0.6512
2020-02-29,0.5943
2020-03-01,0.5951
2020-03-02,0.5937
2020-03-03,0.5855
2020-03-04,0.5825
2020-03-05,0.606
2020-03-06,0.5731
2020-03-07,0.5722
2020-03-08,0.5797
2020-03-09,0.7658
2020-03-10,0.5728
2020-03-11,0.57
2020-03-12,0.7644
2020-03-13,0.6308
2020-03-14,0.5779
2020-03-15,0.5779
2020-03-16,0.6037
2020-03-17,0.6823
2020-03-18,0.6701
2020-03-19,0.4446
2020-03-20,0.4419
2020-03-21,0.4428
2020-03-22,0.4428
2020-03-23,0.4951
2020-03-24,0.4953
2020-03-25,0.5192
2020-03-26,0.7384
2020-03-27,0.9471
2020-03-28,0.5401
2020-03-29,0.5401
2020-03-30,0.9044
2020-03-31,2.2538
2020-04-01,0.5976
2020-04-02,0.4445
2020-04-03,0.3804
2020-04-04,0.3634
2020-04-05,0.3634
2020-04-06,0.3634
2020-04-07,0.3992
2020-04-08,0.4498
2020-04-09,0.4448
2020-04-10,0.4904
2020-04-11,0.373
2020-04-12,0.373
2020-04-13,0.3749
2020-04-14,0.375
2020-04-15,0.4868
2020-04-16,0.3781
2020-04-17,0.3685
2020-04-18,0.3675
2020-04-19,0.3637
2020-04-20,0.3683
2020-04-21,0.3692
2020-04-22,0.3698
2020-04-23,0.3514
2020-04-24,0.3492
2020-04-25,0.3509
2020-04-26,0.3509
2020-04-27,0.3582
2020-04-28,0.3648
2020-04-29,0.3673
2020-04-30,0.3638
2020-05-01,0.3679
2020-05-02,0.3679
2020-05-03,0.3679
2020-05-04,0.3679
2020-05-05,0.3679
2020-05-06,0.3851
2020-05-07,0.3859
2020-05-08,0.366
2020-05-09,0.3606
2020-05-10,0.3589
2020-05-11,0.3698
2020-05-12,0.3865
2020-05-13,0.3712
2020-05-14,0.3692
2020-05-15,0.3829
2020-05-16,0.3584
2020-05-17,0.3584
2020-05-18,0.3578
2020-05-19,0.3573
2020-05-20,0.3779
2020-05-21,0.3937
2020-05-22,0.3801
2020-05-23,0.3841
2020-05-24,0.3841
2020-05-25,0.3801
2020-05-26,0.3914
2020-05-27,0.6163
2020-05-28,1.1327
2020-05-29,1.5515
2020-05-30,0.3913
2020-05-31,0.3913
2020-06-01,2.1307
2020-06-02,0.3672
2020-06-03,0.3782
2020-06-04,0.3938
2020-06-05,0.4039
2020-06-06,0.4
2020-06-07,0.4
2020-06-08,0.4152
2020-06-09,0.4073
2020-06-10,0.437
2020-06-11,0.4154
2020-06-12,0.3656
2020-06-13,0.4115
2020-06-14,0.4115
2020-06-15,0.4279
2020-06-16,0.4539
2020-06-17,0.4599
2020-06-18,0.4634
2020-06-19,0.465
2020-06-20,0.474
2020-06-22,0.5063
2020-06-23,0.5428
2020-06-24,0.6696
2020-06-25,0.4606
2020-06-29,0.473
2020-06-30,0.6405
2020-07-01,0.5513
2020-07-02,0.5074
2020-07-03,0.4988
2020-07-04,0.479
2020-07-05,0.479
2020-07-06,0.4732
2020-07-07,0.4617
2020-07-08,0.4688
2020-07-09,0.4862
2020-07-10,0.491
2020-07-11,0.5116
2020-07-13,0.5218
2020-07-14,0.5184
2020-07-15,0.5227
2020-07-16,0.5282
2020-07-17,0.5574
2020-07-18,0.5422
2020-07-19,0.5422
2020-07-20,0.5403
2020-07-21,0.5312
2020-07-22,0.5326
2020-07-23,0.5253
2020-07-24,0.527
2020-07-25,0.5279
2020-07-27,0.516
2020-07-28,0.499
2020-07-29,0.5133
2020-07-30,0.5257
2020-07-31,0.5645
2020-08-01,0.5633
2020-08-03,0.572
2020-08-04,0.4958
2020-08-05,0.5231
2020-08-06,0.5054
2020-08-07,0.5196
2020-08-08,0.5306
2020-08-09,0.5306
2020-08-10,0.5278
2020-08-11,0.5442
2020-08-12,0.5601
2020-08-13,0.5624
2020-08-14,0.5772
2020-08-15,0.5712
2020-08-17,0.5723
2020-08-18,0.5674
2020-08-19,0.5779
2020-08-20,0.5762
2020-08-21,0.583
2020-08-22,0.5823
2020-08-23,0.5823
2020-08-24,0.5986
2020-08-25,0.5773
2020-08-26,0.605
2020-08-27,0.6058
2020-08-28,0.5953
2020-08-29,0.5967
2020-08-30,0.5967
2020-08-31,0.6351
2020-09-01,0.6031
2020-09-02,0.5986
2020-09-03,0.6112
2020-09-04,0.6101
2020-09-05,0.6039
2020-09-06,0.6025
2020-09-07,0.6101
2020-09-08,0.6111
2020-09-09,0.6087
2020-09-10,0.6301
2020-09-11,0.6683
2020-09-12,0.6218
2020-09-13,0.6218
2020-09-14,0.6328
2020-09-15,0.6309
2020-09-16,0.6477
2020-09-17,0.6424
2020-09-18,0.6511
2020-09-19,0.6424
2020-09-21,0.6578
2020-09-22,0.6623
2020-09-23,0.6822
2020-09-24,0.7192
2020-09-25,0.733
2020-09-26,0.7299
2020-09-27,0.7298
2020-09-28,0.7755
2020-09-29,0.8386
2020-09-30,0.7587
2020-10-01,0.7478
2020-10-02,0.7478
2020-10-03,0.7477
2020-10-04,0.7477
2020-10-05,0.7477
2020-10-06,0.7476
2020-10-07,0.7476
2020-10-08,0.7475
2020-10-09,0.7393
2020-10-10,0.7392
2020-10-12,0.7111
2020-10-13,0.7265
2020-10-14,0.7117
2020-10-15,0.7101
2020-10-16,0.6912
2020-10-17,0.7104
2020-10-18,0.7104
2020-10-19,0.7031
2020-10-20,0.6916
2020-10-21,0.6934
2020-10-22,0.7008
2020-10-23,0.6957
2020-10-24,0.6956
2020-10-25,0.6956
2020-10-26,0.6949
2020-10-27,0.6877
2020-10-28,0.7399
2020-10-29,0.7399
2020-10-30,0.7425
2020-10-31,0.7369
2020-11-02,0.7319
2020-11-03,0.7166
2020-11-04,0.709
2020-11-05,0.7108
2020-11-06,0.7164
2020-11-07,0.7151
2020-11-08,0.715
2020-11-09,0.7131
2020-11-10,0.7125
2020-11-11,0.7321
2020-11-12,0.7271
2020-11-13,0.7398
2020-11-14,0.7331
2020-11-15,0.7297
2020-11-16,0.7462
2020-11-17,0.7606
2020-11-18,0.7424
2020-11-19,0.751
2020-11-20,0.7371
2020-11-21,0.7352
2020-11-22,0.7326
2020-11-23,0.7414
2020-11-24,0.7404
2020-11-25,0.7557
2020-11-26,0.7535
2020-11-27,0.7671
2020-11-28,0.7638
2020-11-30,0.772
2020-12-01,0.7754
2020-12-02,0.7677
2020-12-03,0.763
2020-12-04,0.758
2020-12-05,0.7449
2020-12-07,0.7568
2020-12-08,0.7635
2020-12-09,0.7687
2020-12-10,0.7531
2020-12-11,0.7701
2020-12-12,0.7697
2020-12-13,0.7692
2020-12-14,0.801
2020-12-15,0.7668
2020-12-16,0.7938
2020-12-17,0.773
2020-12-18,0.7788
2020-12-19,0.769
2020-12-20,0.769
2020-12-21,0.7928
2020-12-22,0.8216
2020-12-23,0.7999
2020-12-24,0.7879
2020-12-25,0.792
2020-12-26,0.7908
2020-12-28,0.806
2020-12-29,0.8291
2020-12-30,0.8539
2020-12-31,0.8207
2021-01-01,0.815
2021-01-02,0.815
2021-01-03,0.8149
2021-01-04,0.8059
2021-01-05,0.8025
2021-01-06,0.7027
2021-01-07,0.6985
2021-01-08,0.6652
2021-01-09,0.6644
2021-01-10,0.6644
2021-01-11,0.6615
2021-01-12,0.661
2021-01-13,0.7425
2021-01-14,0.6535
2021-01-15,0.6836
2021-01-16,0.6612
2021-01-17,0.6612
2021-01-18,0.6745
2021-01-19,0.6982
2021-01-20,0.73
2021-01-21,0.7299
2021-01-22,0.7257
2021-01-23,0.7269
2021-01-24,0.7262
2021-01-25,0.7423
2021-01-26,0.7527
2021-01-27,0.7902
2021-01-28,0.8019
2021-01-29,0.8384
2021-01-30,0.8381
2021-01-31,0.8381
2021-02-01,0.8361
2021-02-02,0.8593
2021-02-03,0.8186
2021-02-04,0.8302
2021-02-05,0.8172
2021-02-06,0.8093
2021-02-07,0.8107
2021-02-08,0.8191
2021-02-09,0.8168
2021-02-10,0.8096
2021-02-11,0.8092
2021-02-12,0.8091
2021-02-13,0.809
2021-02-14,0.809
2021-02-15,0.8089
2021-02-16,0.8089
2021-02-17,0.8088
2021-02-18,0.7544
2021-02-19,0.7405
2021-02-20,0.7393
2021-02-21,0.7392
2021-02-22,0.7196
2021-02-23,0.731
2021-02-24,0.7485
2021-02-25,0.742
2021-02-26,0.7345
2021-02-27,0.7335
2021-02-28,0.7334
2021-03-01,0.737
2021-03-02,0.7245
2021-03-03,0.7267
2021-03-04,0.708
2021-03-05,0.7088
2021-03-06,0.6954
2021-03-07,0.6954
2021-03-08,0.6942
2021-03-09,0.6903
2021-03-10,0.7035
2021-03-11,0.6988
2021-03-12,0.6981
2021-03-13,0.6974
2021-03-14,0.6973
2021-03-15,0.702
2021-03-16,0.7084
2021-03-17,0.7094
2021-03-18,0.7136
2021-03-19,0.7191
2021-03-20,0.7185
2021-03-21,0.7176
2021-03-22,0.7204
2021-03-23,0.714
2021-03-24,0.7133
2021-03-25,0.7129
2021-03-26,0.7269
2021-03-27,0.7267
2021-03-28,0.7256
2021-03-29,0.7343
2021-03-30,0.7402
2021-03-31,0.749
2021-04-01,0.7375
2021-04-02,0.7135
2021-04-03,0.7122
2021-04-04,0.7122
2021-04-05,0.7122
2021-04-06,0.6989
2021-04-07,0.6719
2021-04-08,0.6668
2021-04-09,0.659
2021-04-10,0.6582
2021-04-11,0.6582
2021-04-12,0.6615
2021-04-13,0.6683
2021-04-14,0.6661
2021-04-15,0.679
2021-04-16,0.6689
2021-04-17,0.6679
2021-04-18,0.6679
2021-04-19,0.6714
2021-04-20,0.6719
2021-04-21,0.673
2021-04-22,0.6766
2021-04-23,0.6778
2021-04-24,0.6756
2021-04-25,0.6762
2021-04-26,0.6816
2021-04-27,0.688
2021-04-28,0.6868
2021-04-29,0.692
2021-04-30,0.7048
2021-05-01,0.7055
2021-05-02,0.7055
2021-05-03,0.7055
2021-05-04,0.7054
2021-05-05,0.7054
2021-05-06,0.6964
2021-05-07,0.688
2021-05-08,0.688
2021-05-09,0.688
2021-05-10,0.6842
2021-05-11,0.6684
2021-05-12,0.6643
2021-05-13,0.6576
2021-05-14,0.6615
2021-05-15,0.6612
2021-05-16,0.6612
2021-05-17,0.6564
2021-05-18,0.6611
2021-05-19,0.6628
2021-05-20,0.6614
2021-05-21,0.6661
2021-05-22,0.6644
2021-05-23,0.6644
2021-05-24,0.6655
2021-05-25,0.6682
2021-05-26,0.6753
2021-05-27,0.6749
2021-05-28,0.6833
2021-05-29,0.6849
2021-05-30,0.6844
2021-05-31,0.6937
2021-06-01,0.7201
2021-06-02,0.6926
2021-06-03,0.6798
2021-06-04,0.6642
2021-06-05,0.6638
2021-06-06,0.6638
2021-06-07,0.658
2021-06-08,0.6627
2021-06-09,0.6572
2021-06-10,0.6513
2021-06-11,0.6477
2021-06-12,0.6475
2021-06-13,0.6475
2021-06-14,0.6457
2021-06-15,0.6494
2021-06-16,0.6459
2021-06-17,0.6454
2021-06-18,0.7983
2021-06-19,0.6513
2021-06-20,0.6513
2021-06-21,0.6584
2021-06-22,0.6617
2021-06-23,0.6806
2021-06-24,0.6878
2021-06-25,0.7097
2021-06-26,0.7108
2021-06-27,0.7107
2021-06-28,0.7356
2021-06-29,0.7824
2021-06-30,0.7948
2021-07-01,0.7799
2021-07-02,0.7417
2021-07-03,0.7374
2021-07-04,0.7373
2021-07-05,0.7211
2021-07-06,0.6802
2021-07-07,0.6665
2021-07-08,0.6499
2021-07-09,0.6446
2021-07-10,0.6438
2021-07-11,0.6438
2021-07-12,0.6478
2021-07-13,0.6475
2021-07-14,0.6631
2021-07-15,0.6467
2021-07-16,0.6493
2021-07-17,0.6489
2021-07-18,0.6489
2021-07-19,0.6483
2021-07-20,0.6499
2021-07-21,0.6251
2021-07-22,0.6514
2021-07-23,0.6488
2021-07-24,0.6488
2021-07-25,0.6488
2021-07-26,0.6585
2021-07-27,0.666
2021-07-28,0.6749
2021-07-29,0.6774
2021-07-30,0.6936
2021-07-31,0.6943
2021-08-01,0.6943
2021-08-02,0.6942
2021-08-03,0.6478
2021-08-04,0.6353
2021-08-05,0.6304
2021-08-06,0.6164
2021-08-07,0.6156
2021-08-08,0.6156
2021-08-09,0.6186
2021-08-10,0.6302
2021-08-11,0.6342
2021-08-12,0.6328
2021-08-13,0.6378
2021-08-14,0.636
2021-08-15,0.636
2021-08-16,0.6432
2021-08-17,0.6381
2021-08-18,0.6359
2021-08-19,0.6369
2021-08-20,0.6385
2021-08-21,0.6368
2021-08-22,0.6368
2021-08-23,0.6365
2021-08-24,0.6394
2021-08-25,0.6504
2021-08-26,0.6549
2021-08-27,0.6641
2021-08-28,0.664
2021-08-29,0.664
2021-08-30,0.67
2021-08-31,0.6954
2021-09-01,0.6926
2021-09-02,0.6655
2021-09-03,0.6565
2021-09-04,0.6558
2021-09-05,0.6558
2021-09-06,0.6542
2021-09-07,0.6451
2021-09-08,0.6452
2021-09-09,0.6501
2021-09-10,0.6524
2021-09-11,0.6414
2021-09-12,0.6414
2021-09-13,0.6498
2021-09-14,0.6549
2021-09-15,0.713
2021-09-16,0.6626
2021-09-17,0.6782
2021-09-18,0.6681
2021-09-19,0.6681
2021-09-20,0.668
2021-09-21,0.666
2021-09-22,0.6777
2021-09-23,0.6822
2021-09-24,0.6824
2021-09-25,0.6844
2021-09-26,0.6844
2021-09-27,0.6886
2021-09-28,0.7148
2021-09-29,0.7333
2021-09-30,0.7512
2021-10-01,0.752
2021-10-02,0.7519
2021-10-03,0.7519
2021-10-04,0.7518
2021-10-05,0.7518
2021-10-06,0.7518
2021-10-07,0.7504
2021-10-08,0.7435
2021-10-09,0.7435
2021-10-10,0.7435
2021-10-11,0.7037
2021-10-12,0.6923
2021-10-13,0.669
2021-10-14,0.6606
2021-10-15,0.6508
2021-10-16,0.6503
2021-10-17,0.6503
2021-10-18,0.6464
2021-10-19,0.6421
2021-10-20,0.6428
2021-10-21,0.6453
2021-10-22,0.6471
2021-10-23,0.6473
2021-10-24,0.6473
2021-10-25,0.6615
2021-10-26,0.6706
2021-10-27,0.6622
2021-10-28,0.6695
2021-10-29,0.6864
2021-10-30,0.6873
2021-10-31,0.6873
2021-11-01,0.6837
2021-11-02,0.6633
2021-11-03,0.6582
2021-11-04,0.6534
2021-11-05,0.6509
2021-11-06,0.6503
2021-11-07,0.6503
2021-11-08,0.6509
2021-11-09,0.649
2021-11-10,0.6558
2021-11-11,0.6533
2021-11-12,0.8271
2021-11-13,0.6553
2021-11-14,0.6552
2021-11-15,0.6562
2021-11-16,0.6536
2021-11-17,0.6562
2021-11-18,0.6554
2021-11-19,0.6579
2021-11-20,0.6496
2021-11-21,0.6481
2021-11-22,0.6556
2021-11-23,0.6615
2021-11-24,0.6771
2021-11-25,0.6824
2021-11-26,0.6911
2021-11-27,0.6841
2021-11-28,0.6841
2021-11-29,0.6873
2021-11-30,0.6909
2021-12-01,0.7217
2021-12-02,0.6868
2021-12-03,0.6776
2021-12-04,0.6798
2021-12-05,0.6791
2021-12-06,0.6801
2021-12-07,0.6669
2021-12-08,0.6567
2021-12-09,0.666
2021-12-10,0.6809
2021-12-11,0.678
2021-12-12,0.678
2021-12-13,0.6735
2021-12-14,0.6825
2021-12-15,0.681
2021-12-16,0.6851
2021-12-17,0.6835
2021-12-18,0.6831
2021-12-19,0.6831
2021-12-20,0.6926
2021-12-21,0.6969
2021-12-22,0.6929
2021-12-23,0.6948
2021-12-24,0.7012
2021-12-25,0.7022
2021-12-26,0.7022
2021-12-27,0.7173
2021-12-28,0.733
2021-12-29,0.7737
2021-12-30,0.7857
2021-12-31,0.8204
2022-01-01,0.8194
2022-01-02,0.8193
2022-01-03,0.8193
2022-01-04,0.8033
2022-01-05,0.7269
2022-01-06,0.7136
2022-01-07,0.6762
2022-01-08,0.6743
2022-01-09,0.6743
2022-01-10,0.6586
2022-01-11,0.6554
2022-01-12,0.6514
2022-01-13,0.6536
2022-01-14,0.6478
2022-01-15,0.6441
2022-01-16,0.644
2022-01-17,0.6477
2022-01-18,0.6496
2022-01-19,0.6504
2022-01-20,0.6553
2022-01-21,0.659
2022-01-22,0.6585
2022-01-23,0.6585
2022-01-24,0.6613
2022-01-25,0.6682
2022-01-26,0.6768
2022-01-27,0.6915
2022-01-28,0.6819
2022-01-29,0.6814
2022-01-30,0.6814
2022-01-31,0.6813
2022-02-01,0.6813
2022-02-02,0.6812
2022-02-03,0.6812
2022-02-04,0.6812
2022-02-05,0.6811
2022-02-06,0.6811
2022-02-07,0.6433
2022-02-08,0.6213
2022-02-09,0.6628
2022-02-10,0.6544
2022-02-11,0.6442
2022-02-12,0.6438
2022-02-13,0.6438
2022-02-14,0.6416
2022-02-15,0.6317
2022-02-16,0.6303
2022-02-17,0.6337
2022-02-18,0.623
2022-02-19,0.6222
2022-02-20,0.6221
2022-02-21,0.6236
2022-02-22,0.6282
2022-02-23,0.6395
2022-02-24,0.6363
2022-02-25,0.6574
2022-02-26,0.6578
2022-02-27,0.6549
2022-02-28,0.6987
2022-03-01,0.6761
2022-03-02,0.6622
2022-03-03,0.6493
2022-03-04,0.6365
2022-03-05,0.6358
2022-03-06,0.6357
2022-03-07,0.6289
2022-03-08,0.62
2022-03-09,0.6199
2022-03-10,0.6177
2022-03-11,0.621
2022-03-12,0.6139
2022-03-13,0.6092
2022-03-14,0.6212
2022-03-15,0.6257
2022-03-16,0.6302
2022-03-17,0.6296
2022-03-18,0.631
2022-03-19,0.6312
2022-03-20,0.6312
2022-03-21,0.633
2022-03-22,0.6381
2022-03-23,0.6337
2022-03-24,0.6371
2022-03-25,0.6382
2022-03-26,0.6383
2022-03-27,0.6383
2022-03-28,0.6502
2022-03-29,0.6717
2022-03-30,0.7134
2022-03-31,0.749
2022-04-01,0.7248
2022-04-02,0.7248
2022-04-03,0.7247
2022-04-04,0.7247
2022-04-05,0.7247
2022-04-06,0.7109
2022-04-07,0.6431
2022-04-08,0.6241
2022-04-09,0.6231
2022-04-10,0.623
2022-04-11,0.6156
2022-04-12,0.6144
2022-04-13,0.614
2022-04-14,0.6111
2022-04-15,0.5993
2022-04-16,0.5985
2022-04-17,0.5951
2022-04-18,0.596
2022-04-19,0.5949
2022-04-20,0.5972
2022-04-21,0.5805
2022-04-22,0.5671
2022-04-23,0.5669
2022-04-24,0.5669
2022-04-25,0.5629
2022-04-26,0.563
2022-04-27,0.5637
2022-04-28,0.5811
2022-04-29,0.6293
2022-04-30,0.5989
2022-05-01,0.5988
2022-05-02,0.5988
2022-05-03,0.5988
2022-05-04,0.5987
2022-05-05,0.5834
2022-05-06,0.5645
2022-05-07,0.563
2022-05-08,0.563
2022-05-09,0.5627
2022-05-10,0.5525
2022-05-11,0.5434
2022-05-12,0.5318
2022-05-13,0.5199
2022-05-14,0.5124
2022-05-15,0.5124
2022-05-16,0.5182
2022-05-17,0.5187
2022-05-18,0.5217
2022-05-19,0.5185
2022-05-20,0.5418
2022-05-21,0.5173
2022-05-22,0.5156
2022-05-23,0.5159
2022-05-24,0.5161
2022-05-25,0.5194
2022-05-26,0.5165
2022-05-27,0.5275
2022-05-28,0.5277
2022-05-29,0.5258
2022-05-30,0.5316
2022-05-31,0.5534
2022-06-01,0.537
2022-06-02,0.5246
2022-06-03,0.5208
2022-06-04,0.5208
2022-06-05,0.5207
2022-06-06,0.5113
2022-06-07,0.5072
2022-06-08,0.5078
2022-06-09,0.5064
2022-06-10,0.5024
2022-06-11,0.502
2022-06-12,0.502
2022-06-13,0.5027
2022-06-14,0.5042
2022-06-15,0.5204
2022-06-16,0.5079
2022-06-17,0.6562
2022-06-18,0.5133
2022-06-19,0.5133
2022-06-20,0.5156
2022-06-21,0.5202
2022-06-22,0.5309
2022-06-23,0.5238
2022-06-24,0.648
2022-06-25,0.5276
2022-06-26,0.5276
2022-06-27,0.5354
2022-06-28,0.5927
2022-06-29,0.6311
2022-06-30,0.6317
2022-07-01,0.6547
2022-07-02,0.6546
2022-07-03,0.6545
2022-07-04,0.5388
2022-07-05,0.5264
2022-07-06,0.5097
2022-07-07,0.5055
2022-07-08,0.5345
2022-07-09,0.5329
2022-07-10,0.5308
2022-07-11,0.5308
2022-07-12,0.5251
2022-07-13,0.5238
2022-07-14,0.5089
2022-07-15,0.5154
2022-07-16,0.5153
2022-07-17,0.5134
2022-07-18,0.5158
2022-07-19,0.5123
2022-07-20,0.5101
2022-07-21,0.5116
2022-07-22,0.5075
2022-07-23,0.5069
2022-07-24,0.5036
2022-07-25,0.5112
2022-07-26,0.515
2022-07-27,0.5131
2022-07-28,0.5161
2022-07-29,0.5267
2022-07-30,0.5272
2022-07-31,0.5272
2022-08-01,0.5345
2022-08-02,0.5189
2022-08-03,0.5124
2022-08-04,0.5112
2022-08-05,0.5095
2022-08-06,0.5092
2022-08-07,0.5092
2022-08-08,0.5111
2022-08-09,0.5017
2022-08-10,0.5047
2022-08-11,0.5054
2022-08-12,0.4995
2022-08-13,0.4936
2022-08-14,0.4936
2022-08-15,0.497
2022-08-16,0.4979
2022-08-17,0.5172
2022-08-18,0.5059
2022-08-19,0.503
2022-08-20,0.4997
2022-08-21,0.4997
2022-08-22,0.5012
2022-08-23,0.5026
2022-08-24,0.5027
2022-08-25,0.5131
2022-08-26,0.5049
2022-08-27,0.5048
2022-08-28,0.5048
2022-08-29,0.5118
2022-08-30,0.5229
2022-08-31,0.5303
2022-09-01,0.5157
2022-09-02,0.506
2022-09-03,0.5022
2022-09-04,0.5022
2022-09-05,0.5042
2022-09-06,0.4991
2022-09-07,0.4965
2022-09-08,0.4953
2022-09-09,0.498
2022-09-10,0.4919
2022-09-11,0.4919
2022-09-12,0.4919
2022-09-13,0.4927
2022-09-14,0.496
2022-09-15,0.4921
2022-09-16,0.4921
2022-09-17,0.4921
2022-09-18,0.4921
2022-09-19,0.5667
2022-09-20,0.5008
2022-09-21,0.5021
2022-09-22,0.5024
2022-09-23,0.5108
2022-09-24,0.5128
2022-09-25,0.5128
2022-09-26,0.5269
2022-09-27,0.5513
2022-09-28,0.5984
2022-09-29,0.6031
2022-09-30,0.6203
2022-10-01,0.6204
2022-10-02,0.6204
2022-10-03,0.6204
2022-10-04,0.6203
2022-10-05,0.6203
2022-10-06,0.6203
2022-10-07,0.6202
2022-10-08,0.6202
2022-10-09,0.6202
2022-10-10,0.6438
2022-10-11,0.5419
2022-10-12,0.5374
2022-10-13,0.5207
2022-10-14,0.5035
2022-10-15,0.5011
2022-10-16,0.5011
2022-10-17,0.5011
2022-10-18,0.5002
2022-10-19,0.4974
2022-10-20,0.4969
2022-10-21,0.4962
2022-10-22,0.495
2022-10-23,0.495
2022-10-24,0.4936
2022-10-25,0.5116
2022-10-26,0.5314
2022-10-27,0.5332
2022-10-28,0.5329
2022-10-29,0.5338
2022-10-30,0.5338
2022-10-31,0.5362
2022-11-01,0.5161
2022-11-02,0.5099
2022-11-03,0.5011
2022-11-04,0.4923
2022-11-05,0.4892
2022-11-06,0.4892
2022-11-07,0.4898
2022-11-08,0.4846
2022-11-09,0.489
2022-11-10,0.4904
2022-11-11,0.4915
2022-11-12,0.4914
2022-11-13,0.4914
2022-11-14,0.4928
2022-11-15,0.4986
2022-11-16,0.5038
2022-11-17,0.5123
2022-11-18,0.5157
2022-11-19,0.5177
2022-11-20,0.5177
2022-11-21,0.5274
2022-11-22,0.5123
2022-11-23,0.5217
2022-11-24,0.5264
2022-11-25,0.5285
2022-11-26,0.5283
2022-11-27,0.5283
2022-11-28,0.5284
2022-11-29,0.5349
2022-11-30,0.5649
2022-12-01,0.5644
2022-12-02,0.5461
2022-12-03,0.5445
2022-12-04,0.5445
2022-12-05,0.5293
2022-12-06,0.5288
2022-12-07,0.5184
2022-12-08,0.5201
2022-12-09,0.512
2022-12-10,0.5115
2022-12-11,0.5115
2022-12-12,0.5201
2022-12-13,0.5223
2022-12-14,0.5223
2022-12-15,0.5419
2022-12-16,0.5395
2022-12-17,0.5399
2022-12-18,0.5399
2022-12-19,0.5475
2022-12-20,0.5681
2022-12-21,0.5885
2022-12-22,0.6177
2022-12-23,0.6279
2022-12-24,0.6291
2022-12-25,0.6277
2022-12-26,0.6452
2022-12-27,0.7285
2022-12-28,0.7512
2022-12-29,0.7779
2022-12-30,0.7521
2022-12-31,0.7493
2023-01-01,0.7483
2023-01-02,0.7483
2023-01-03,0.7168
2023-01-04,0.6392
2023-01-05,0.623
2023-01-06,0.5991
2023-01-07,0.5948
2023-01-08,0.5947
2023-01-09,0.595
2023-01-10,0.5813
2023-01-11,0.5896
2023-01-12,0.5941
2023-01-13,0.6051
2023-01-14,0.6051
2023-01-15,0.6014
2023-01-16,0.6013
2023-01-17,0.5973
2023-01-18,0.6332
2023-01-19,0.6125
2023-01-20,0.6059
2023-01-21,0.6044
2023-01-22,0.6044
2023-01-23,0.6044
2023-01-24,0.6029
2023-01-25,0.6028
2023-01-26,0.6028
2023-01-27,0.6028
2023-01-28,0.6035
2023-01-29,0.6034
2023-01-30,0.6215
2023-01-31,0.603
2023-02-01,0.6035
2023-02-02,0.5992
2023-02-03,0.582
2023-02-04,0.58
2023-02-05,0.58
2023-02-06,0.568
2023-02-07,0.5719
2023-02-08,0.5725
2023-02-09,0.5768
2023-02-10,0.5709
2023-02-11,0.5748
2023-02-12,0.5748
2023-02-13,0.5784
2023-02-14,0.5796
2023-02-15,0.5753
2023-02-16,0.5924
2023-02-17,0.5797
2023-02-18,0.582
2023-02-19,0.582
2023-02-20,0.6075
2023-02-21,0.6088
2023-02-22,0.6045
2023-02-23,0.5965
2023-02-24,0.5952
2023-02-25,0.5957
2023-02-26,0.5957
2023-02-27,0.6049
2023-02-28,0.629
2023-03-01,0.7082
2023-03-02,0.6078
2023-03-03,0.5861
2023-03-04,0.5858
2023-03-05,0.5858
2023-03-06,0.5786
2023-03-07,0.5712
2023-03-08,0.5688
2023-03-09,0.5668
2023-03-10,0.5684
2023-03-11,0.5687
2023-03-12,0.5687
2023-03-13,0.5759
2023-03-14,0.5906
2023-03-15,0.5938
2023-03-16,0.5986
2023-03-17,0.5995
2023-03-18,0.5998
2023-03-19,0.5998
2023-03-20,0.6041
2023-03-21,0.6075
2023-03-22,0.6161
2023-03-23,0.6095
2023-03-24,0.6106
2023-03-25,0.609
2023-03-26,0.6002
2023-03-27,0.6144
2023-03-28,0.6499
